,CWW15,y,x,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,6,8.87,39.62,0.309523809524,0.261904761905,0.119047619048,0.880952380952,0.0,0.642857142857,0.761904761905,0.666666666667,0.357142857143,0.0714285714286,0.214285714286,0.285714285714,0.571428571429,0.452380952381,0.5,0.166666666667,0.5,0.142857142857,0.333333333333,0.690476190476,0.428571428571,0.952380952381,0.047619047619,0.214285714286,0.190476190476,0.714285714286,0.0952380952381,0.404761904762,0.833333333333,0.380952380952,0.547619047619,0.809523809524,0.619047619048,0.928571428571,0.97619047619,0.785714285714,0.595238095238,0.857142857143,0.47619047619,0.0238095238095,0.738095238095,0.904761904762
11,6,8.87,39.67,0.309523809524,0.190476190476,0.142857142857,0.928571428571,0.0,0.833333333333,0.761904761905,0.452380952381,0.285714285714,0.0238095238095,0.166666666667,0.357142857143,0.738095238095,0.261904761905,0.380952380952,0.404761904762,0.571428571429,0.0714285714286,0.309523809524,0.619047619048,0.47619047619,0.97619047619,0.0952380952381,0.214285714286,0.214285714286,0.619047619048,0.119047619048,0.52380952381,0.809523809524,0.404761904762,0.714285714286,0.785714285714,0.547619047619,0.904761904762,0.952380952381,0.666666666667,0.595238095238,0.857142857143,0.47619047619,0.047619047619,0.666666666667,0.880952380952
12,6,8.87,39.72,0.309523809524,0.0952380952381,0.166666666667,0.928571428571,0.0,0.833333333333,0.761904761905,0.47619047619,0.333333333333,0.0238095238095,0.119047619048,0.285714285714,0.642857142857,0.261904761905,0.404761904762,0.452380952381,0.571428571429,0.0714285714286,0.357142857143,0.714285714286,0.380952380952,0.952380952381,0.142857142857,0.214285714286,0.238095238095,0.595238095238,0.190476190476,0.5,0.809523809524,0.428571428571,0.666666666667,0.785714285714,0.547619047619,0.904761904762,0.97619047619,0.714285714286,0.619047619048,0.857142857143,0.5,0.047619047619,0.690476190476,0.880952380952
13,6,8.92,39.43,0.452380952381,0.642857142857,0.166666666667,0.809523809524,0.0,0.547619047619,0.857142857143,0.404761904762,0.666666666667,0.5,0.571428571429,0.738095238095,0.333333333333,0.357142857143,0.690476190476,0.119047619048,0.761904761905,0.047619047619,0.309523809524,0.714285714286,0.595238095238,0.928571428571,0.0238095238095,0.238095238095,0.0952380952381,0.47619047619,0.142857142857,0.190476190476,0.857142857143,0.214285714286,0.404761904762,0.785714285714,0.52380952381,0.952380952381,0.97619047619,0.619047619048,0.285714285714,0.809523809524,0.261904761905,0.0714285714286,0.380952380952,0.904761904762
14,6,8.92,39.48,0.333333333333,0.714285714286,0.0714285714286,0.880952380952,0.0,0.52380952381,0.785714285714,0.380952380952,0.47619047619,0.428571428571,0.285714285714,0.452380952381,0.690476190476,0.190476190476,0.738095238095,0.142857142857,0.761904761905,0.0238095238095,0.380952380952,0.595238095238,0.619047619048,0.928571428571,0.047619047619,0.214285714286,0.119047619048,0.571428571429,0.166666666667,0.238095238095,0.833333333333,0.309523809524,0.547619047619,0.809523809524,0.642857142857,0.952380952381,0.97619047619,0.666666666667,0.357142857143,0.833333333333,0.261904761905,0.0952380952381,0.47619047619,0.904761904762
15,6,8.92,39.53,0.285714285714,0.690476190476,0.0714285714286,0.880952380952,0.0,0.5,0.738095238095,0.47619047619,0.238095238095,0.309523809524,0.166666666667,0.404761904762,0.642857142857,0.261904761905,0.785714285714,0.190476190476,0.714285714286,0.047619047619,0.428571428571,0.595238095238,0.642857142857,0.928571428571,0.0238095238095,0.214285714286,0.119047619048,0.5,0.119047619048,0.333333333333,0.833333333333,0.380952380952,0.595238095238,0.809523809524,0.571428571429,0.952380952381,0.97619047619,0.738095238095,0.452380952381,0.857142857143,0.357142857143,0.0952380952381,0.547619047619,0.904761904762
16,6,8.92,39.58,0.309523809524,0.571428571429,0.047619047619,0.880952380952,0.0,0.5,0.714285714286,0.47619047619,0.285714285714,0.190476190476,0.166666666667,0.380952380952,0.738095238095,0.238095238095,0.761904761905,0.214285714286,0.785714285714,0.0714285714286,0.428571428571,0.619047619048,0.547619047619,0.952380952381,0.0238095238095,0.261904761905,0.142857142857,0.571428571429,0.119047619048,0.333333333333,0.833333333333,0.357142857143,0.5,0.809523809524,0.642857142857,0.928571428571,0.97619047619,0.690476190476,0.452380952381,0.857142857143,0.404761904762,0.0952380952381,0.666666666667,0.904761904762
17,6,8.92,39.62,0.309523809524,0.333333333333,0.0238095238095,0.880952380952,0.0,0.809523809524,0.714285714286,0.52380952381,0.285714285714,0.0952380952381,0.142857142857,0.261904761905,0.380952380952,0.357142857143,0.595238095238,0.214285714286,0.690476190476,0.119047619048,0.428571428571,0.619047619048,0.452380952381,0.952380952381,0.047619047619,0.238095238095,0.190476190476,0.642857142857,0.166666666667,0.404761904762,0.833333333333,0.47619047619,0.547619047619,0.785714285714,0.666666666667,0.928571428571,0.97619047619,0.738095238095,0.571428571429,0.857142857143,0.5,0.0714285714286,0.761904761905,0.880952380952
18,6,8.92,39.67,0.238095238095,0.357142857143,0.0238095238095,0.904761904762,0.0,0.642857142857,0.714285714286,0.357142857143,0.261904761905,0.0952380952381,0.0952380952381,0.333333333333,0.5,0.428571428571,0.47619047619,0.285714285714,0.809523809524,0.166666666667,0.690476190476,0.642857142857,0.309523809524,0.952380952381,0.0714285714286,0.190476190476,0.190476190476,0.571428571429,0.142857142857,0.452380952381,0.833333333333,0.357142857143,0.595238095238,0.785714285714,0.619047619048,0.928571428571,0.97619047619,0.738095238095,0.52380952381,0.857142857143,0.547619047619,0.047619047619,0.761904761905,0.880952380952
19,6,8.92,39.72,0.261904761905,0.238095238095,0.0238095238095,0.880952380952,0.0,0.761904761905,0.642857142857,0.404761904762,0.357142857143,0.047619047619,0.119047619048,0.309523809524,0.47619047619,0.428571428571,0.428571428571,0.333333333333,0.809523809524,0.166666666667,0.619047619048,0.642857142857,0.357142857143,0.952380952381,0.0952380952381,0.190476190476,0.214285714286,0.5,0.142857142857,0.52380952381,0.833333333333,0.285714285714,0.571428571429,0.690476190476,0.714285714286,0.928571428571,0.97619047619,0.761904761905,0.547619047619,0.857142857143,0.595238095238,0.0714285714286,0.714285714286,0.904761904762
20,6,8.97,39.43,0.357142857143,0.785714285714,0.119047619048,0.857142857143,0.0,0.47619047619,0.619047619048,0.52380952381,0.0952380952381,0.452380952381,0.571428571429,0.642857142857,0.714285714286,0.285714285714,0.666666666667,0.238095238095,0.809523809524,0.0238095238095,0.380952380952,0.761904761905,0.666666666667,0.928571428571,0.047619047619,0.428571428571,0.142857142857,0.52380952381,0.190476190476,0.166666666667,0.904761904762,0.309523809524,0.404761904762,0.738095238095,0.595238095238,0.952380952381,0.97619047619,0.5,0.238095238095,0.833333333333,0.214285714286,0.0714285714286,0.333333333333,0.880952380952
21,6,8.97,39.48,0.428571428571,0.785714285714,0.166666666667,0.809523809524,0.0,0.5,0.547619047619,0.380952380952,0.119047619048,0.47619047619,0.261904761905,0.666666666667,0.738095238095,0.190476190476,0.595238095238,0.214285714286,0.761904761905,0.0714285714286,0.285714285714,0.690476190476,0.714285714286,0.928571428571,0.0238095238095,0.380952380952,0.0952380952381,0.5,0.142857142857,0.238095238095,0.904761904762,0.333333333333,0.571428571429,0.833333333333,0.642857142857,0.952380952381,0.97619047619,0.619047619048,0.357142857143,0.857142857143,0.452380952381,0.047619047619,0.309523809524,0.880952380952
22,6,8.97,39.53,0.261904761905,0.690476190476,0.285714285714,0.857142857143,0.0,0.571428571429,0.595238095238,0.238095238095,0.214285714286,0.119047619048,0.0952380952381,0.619047619048,0.785714285714,0.357142857143,0.452380952381,0.190476190476,0.761904761905,0.0238095238095,0.309523809524,0.714285714286,0.738095238095,0.952380952381,0.047619047619,0.380952380952,0.119047619048,0.5,0.166666666667,0.309523809524,0.880952380952,0.5,0.547619047619,0.809523809524,0.642857142857,0.928571428571,0.97619047619,0.642857142857,0.404761904762,0.833333333333,0.428571428571,0.0714285714286,0.47619047619,0.904761904762
23,6,8.97,39.58,0.285714285714,0.571428571429,0.261904761905,0.833333333333,0.0,0.666666666667,0.547619047619,0.214285714286,0.238095238095,0.0952380952381,0.119047619048,0.595238095238,0.785714285714,0.333333333333,0.452380952381,0.190476190476,0.761904761905,0.0238095238095,0.380952380952,0.642857142857,0.738095238095,0.952380952381,0.047619047619,0.309523809524,0.142857142857,0.52380952381,0.0714285714286,0.357142857143,0.857142857143,0.5,0.47619047619,0.809523809524,0.690476190476,0.928571428571,0.97619047619,0.714285714286,0.428571428571,0.880952380952,0.404761904762,0.166666666667,0.619047619048,0.904761904762
24,6,8.97,39.62,0.285714285714,0.238095238095,0.166666666667,0.857142857143,0.0,0.761904761905,0.428571428571,0.333333333333,0.452380952381,0.0238095238095,0.119047619048,0.547619047619,0.642857142857,0.47619047619,0.285714285714,0.214285714286,0.785714285714,0.0714285714286,0.357142857143,0.738095238095,0.571428571429,0.952380952381,0.047619047619,0.261904761905,0.190476190476,0.595238095238,0.142857142857,0.380952380952,0.880952380952,0.380952380952,0.52380952381,0.809523809524,0.714285714286,0.928571428571,0.97619047619,0.666666666667,0.5,0.833333333333,0.595238095238,0.0952380952381,0.666666666667,0.904761904762
25,6,8.97,39.67,0.238095238095,0.119047619048,0.0238095238095,0.880952380952,0.0,0.785714285714,0.571428571429,0.47619047619,0.333333333333,0.0952380952381,0.214285714286,0.642857142857,0.595238095238,0.357142857143,0.309523809524,0.428571428571,0.738095238095,0.0714285714286,0.357142857143,0.714285714286,0.404761904762,0.952380952381,0.047619047619,0.285714285714,0.190476190476,0.595238095238,0.166666666667,0.452380952381,0.833333333333,0.238095238095,0.52380952381,0.738095238095,0.666666666667,0.928571428571,0.97619047619,0.690476190476,0.5,0.857142857143,0.547619047619,0.142857142857,0.785714285714,0.904761904762
26,6,8.97,39.72,0.261904761905,0.0238095238095,0.0714285714286,0.880952380952,0.047619047619,0.809523809524,0.619047619048,0.47619047619,0.380952380952,0.0,0.214285714286,0.5,0.547619047619,0.357142857143,0.238095238095,0.404761904762,0.761904761905,0.0952380952381,0.452380952381,0.690476190476,0.333333333333,0.952380952381,0.119047619048,0.285714285714,0.190476190476,0.571428571429,0.142857142857,0.52380952381,0.833333333333,0.309523809524,0.428571428571,0.666666666667,0.714285714286,0.928571428571,0.97619047619,0.738095238095,0.595238095238,0.857142857143,0.642857142857,0.142857142857,0.785714285714,0.904761904762
27,6,9.02,39.33,0.428571428571,0.904761904762,0.119047619048,0.833333333333,0.0,0.5,0.761904761905,0.547619047619,0.190476190476,0.714285714286,0.809523809524,0.642857142857,0.52380952381,0.404761904762,0.690476190476,0.166666666667,0.595238095238,0.0714285714286,0.0952380952381,0.714285714286,0.666666666667,0.928571428571,0.047619047619,0.571428571429,0.214285714286,0.357142857143,0.285714285714,0.238095238095,0.880952380952,0.309523809524,0.380952380952,0.785714285714,0.428571428571,0.952380952381,0.97619047619,0.47619047619,0.261904761905,0.619047619048,0.142857142857,0.0238095238095,0.333333333333,0.857142857143
28,6,9.02,39.43,0.428571428571,0.833333333333,0.0952380952381,0.809523809524,0.0,0.333333333333,0.619047619048,0.547619047619,0.119047619048,0.595238095238,0.52380952381,0.738095238095,0.642857142857,0.261904761905,0.642857142857,0.214285714286,0.857142857143,0.0714285714286,0.5,0.714285714286,0.642857142857,0.928571428571,0.0238095238095,0.404761904762,0.142857142857,0.380952380952,0.166666666667,0.190476190476,0.904761904762,0.333333333333,0.452380952381,0.785714285714,0.571428571429,0.952380952381,0.97619047619,0.47619047619,0.238095238095,0.761904761905,0.261904761905,0.047619047619,0.309523809524,0.880952380952
29,6,9.02,39.48,0.428571428571,0.833333333333,0.0952380952381,0.785714285714,0.0,0.309523809524,0.619047619048,0.47619047619,0.119047619048,0.547619047619,0.261904761905,0.690476190476,0.761904761905,0.238095238095,0.595238095238,0.214285714286,0.738095238095,0.0714285714286,0.357142857143,0.714285714286,0.666666666667,0.928571428571,0.0238095238095,0.285714285714,0.142857142857,0.452380952381,0.190476190476,0.166666666667,0.904761904762,0.380952380952,0.571428571429,0.809523809524,0.642857142857,0.952380952381,0.97619047619,0.5,0.333333333333,0.857142857143,0.52380952381,0.047619047619,0.404761904762,0.880952380952
30,6,9.02,39.53,0.261904761905,0.714285714286,0.166666666667,0.857142857143,0.0,0.47619047619,0.642857142857,0.238095238095,0.214285714286,0.142857142857,0.0952380952381,0.666666666667,0.761904761905,0.428571428571,0.547619047619,0.119047619048,0.785714285714,0.047619047619,0.380952380952,0.690476190476,0.738095238095,0.952380952381,0.0238095238095,0.333333333333,0.166666666667,0.404761904762,0.285714285714,0.309523809524,0.904761904762,0.595238095238,0.52380952381,0.809523809524,0.619047619048,0.928571428571,0.97619047619,0.547619047619,0.452380952381,0.833333333333,0.333333333333,0.0714285714286,0.5,0.880952380952
31,6,9.02,39.58,0.285714285714,0.595238095238,0.238095238095,0.833333333333,0.0,0.547619047619,0.690476190476,0.309523809524,0.261904761905,0.119047619048,0.0952380952381,0.642857142857,0.785714285714,0.333333333333,0.5,0.214285714286,0.761904761905,0.0238095238095,0.380952380952,0.714285714286,0.619047619048,0.952380952381,0.047619047619,0.142857142857,0.142857142857,0.404761904762,0.190476190476,0.357142857143,0.904761904762,0.47619047619,0.52380952381,0.809523809524,0.642857142857,0.928571428571,0.97619047619,0.738095238095,0.452380952381,0.857142857143,0.404761904762,0.0714285714286,0.571428571429,0.880952380952
32,6,9.02,39.62,0.285714285714,0.261904761905,0.142857142857,0.833333333333,0.0,0.738095238095,0.547619047619,0.309523809524,0.452380952381,0.0714285714286,0.0952380952381,0.666666666667,0.595238095238,0.5,0.333333333333,0.238095238095,0.809523809524,0.047619047619,0.333333333333,0.738095238095,0.642857142857,0.952380952381,0.0238095238095,0.214285714286,0.190476190476,0.428571428571,0.166666666667,0.333333333333,0.880952380952,0.404761904762,0.5,0.785714285714,0.595238095238,0.928571428571,0.97619047619,0.714285714286,0.47619047619,0.857142857143,0.571428571429,0.119047619048,0.666666666667,0.904761904762
33,6,9.02,39.67,0.261904761905,0.119047619048,0.0238095238095,0.833333333333,0.0,0.666666666667,0.642857142857,0.52380952381,0.357142857143,0.0952380952381,0.214285714286,0.619047619048,0.571428571429,0.380952380952,0.309523809524,0.404761904762,0.785714285714,0.0714285714286,0.5,0.809523809524,0.333333333333,0.952380952381,0.047619047619,0.285714285714,0.142857142857,0.452380952381,0.142857142857,0.428571428571,0.880952380952,0.238095238095,0.47619047619,0.761904761905,0.714285714286,0.928571428571,0.97619047619,0.690476190476,0.547619047619,0.857142857143,0.595238095238,0.190476190476,0.714285714286,0.904761904762
34,6,9.02,39.72,0.285714285714,0.0714285714286,0.0238095238095,0.833333333333,0.0,0.738095238095,0.666666666667,0.452380952381,0.404761904762,0.047619047619,0.214285714286,0.595238095238,0.547619047619,0.357142857143,0.285714285714,0.404761904762,0.761904761905,0.119047619048,0.47619047619,0.690476190476,0.333333333333,0.952380952381,0.0952380952381,0.261904761905,0.190476190476,0.357142857143,0.142857142857,0.5,0.833333333333,0.238095238095,0.52380952381,0.642857142857,0.714285714286,0.928571428571,0.97619047619,0.785714285714,0.571428571429,0.880952380952,0.619047619048,0.142857142857,0.809523809524,0.904761904762
35,6,9.07,39.38,0.357142857143,0.857142857143,0.452380952381,0.761904761905,0.0,0.166666666667,0.809523809524,0.261904761905,0.285714285714,0.404761904762,0.619047619048,0.571428571429,0.52380952381,0.714285714286,0.595238095238,0.047619047619,0.642857142857,0.0238095238095,0.119047619048,0.690476190476,0.738095238095,0.928571428571,0.0714285714286,0.452380952381,0.142857142857,0.214285714286,0.190476190476,0.309523809524,0.904761904762,0.380952380952,0.5,0.833333333333,0.666666666667,0.952380952381,0.97619047619,0.547619047619,0.238095238095,0.785714285714,0.333333333333,0.0952380952381,0.428571428571,0.880952380952
36,6,9.07,39.48,0.404761904762,0.809523809524,0.285714285714,0.738095238095,0.0,0.0714285714286,0.738095238095,0.357142857143,0.333333333333,0.166666666667,0.285714285714,0.690476190476,0.5,0.52380952381,0.547619047619,0.047619047619,0.428571428571,0.142857142857,0.452380952381,0.714285714286,0.666666666667,0.928571428571,0.0238095238095,0.238095238095,0.0952380952381,0.214285714286,0.190476190476,0.261904761905,0.880952380952,0.380952380952,0.571428571429,0.833333333333,0.785714285714,0.952380952381,0.97619047619,0.642857142857,0.47619047619,0.857142857143,0.595238095238,0.119047619048,0.619047619048,0.904761904762
37,6,9.07,39.53,0.238095238095,0.642857142857,0.0952380952381,0.833333333333,0.0,0.309523809524,0.785714285714,0.333333333333,0.571428571429,0.357142857143,0.261904761905,0.595238095238,0.666666666667,0.5,0.380952380952,0.047619047619,0.714285714286,0.0714285714286,0.428571428571,0.738095238095,0.619047619048,0.928571428571,0.0238095238095,0.166666666667,0.0952380952381,0.0952380952381,0.190476190476,0.285714285714,0.904761904762,0.404761904762,0.47619047619,0.785714285714,0.761904761905,0.952380952381,0.97619047619,0.690476190476,0.452380952381,0.857142857143,0.52380952381,0.214285714286,0.52380952381,0.880952380952
38,6,9.07,39.58,0.261904761905,0.5,0.119047619048,0.833333333333,0.0,0.357142857143,0.761904761905,0.333333333333,0.619047619048,0.285714285714,0.214285714286,0.595238095238,0.666666666667,0.47619047619,0.380952380952,0.0714285714286,0.690476190476,0.0952380952381,0.404761904762,0.738095238095,0.642857142857,0.928571428571,0.0238095238095,0.190476190476,0.047619047619,0.238095238095,0.166666666667,0.309523809524,0.880952380952,0.404761904762,0.5,0.809523809524,0.785714285714,0.952380952381,0.97619047619,0.714285714286,0.5,0.857142857143,0.452380952381,0.119047619048,0.571428571429,0.904761904762
39,6,9.07,39.62,0.285714285714,0.190476190476,0.142857142857,0.833333333333,0.0,0.47619047619,0.690476190476,0.52380952381,0.404761904762,0.261904761905,0.214285714286,0.428571428571,0.595238095238,0.571428571429,0.642857142857,0.0952380952381,0.666666666667,0.0238095238095,0.309523809524,0.761904761905,0.47619047619,0.952380952381,0.047619047619,0.238095238095,0.0714285714286,0.333333333333,0.166666666667,0.357142857143,0.880952380952,0.380952380952,0.452380952381,0.785714285714,0.785714285714,0.928571428571,0.97619047619,0.738095238095,0.619047619048,0.857142857143,0.52380952381,0.119047619048,0.714285714286,0.904761904762
40,6,9.07,39.67,0.238095238095,0.0714285714286,0.119047619048,0.761904761905,0.0,0.619047619048,0.642857142857,0.380952380952,0.357142857143,0.0238095238095,0.261904761905,0.404761904762,0.595238095238,0.52380952381,0.571428571429,0.214285714286,0.714285714286,0.047619047619,0.404761904762,0.738095238095,0.404761904762,0.952380952381,0.0952380952381,0.261904761905,0.142857142857,0.333333333333,0.190476190476,0.47619047619,0.857142857143,0.309523809524,0.5,0.690476190476,0.833333333333,0.928571428571,0.97619047619,0.809523809524,0.666666666667,0.880952380952,0.547619047619,0.166666666667,0.785714285714,0.904761904762
41,6,9.07,39.72,0.261904761905,0.047619047619,0.142857142857,0.761904761905,0.0,0.642857142857,0.619047619048,0.404761904762,0.428571428571,0.0238095238095,0.309523809524,0.380952380952,0.571428571429,0.547619047619,0.52380952381,0.238095238095,0.738095238095,0.0714285714286,0.5,0.642857142857,0.333333333333,0.952380952381,0.0952380952381,0.285714285714,0.119047619048,0.357142857143,0.166666666667,0.452380952381,0.857142857143,0.190476190476,0.47619047619,0.690476190476,0.833333333333,0.928571428571,0.97619047619,0.785714285714,0.714285714286,0.880952380952,0.595238095238,0.190476190476,0.809523809524,0.904761904762
42,6,9.12,39.58,0.214285714286,0.642857142857,0.285714285714,0.809523809524,0.0,0.333333333333,0.833333333333,0.428571428571,0.357142857143,0.261904761905,0.190476190476,0.690476190476,0.666666666667,0.619047619048,0.47619047619,0.0238095238095,0.5,0.0714285714286,0.142857142857,0.738095238095,0.452380952381,0.928571428571,0.047619047619,0.309523809524,0.0952380952381,0.166666666667,0.214285714286,0.404761904762,0.904761904762,0.547619047619,0.547619047619,0.785714285714,0.761904761905,0.952380952381,0.97619047619,0.714285714286,0.52380952381,0.857142857143,0.357142857143,0.119047619048,0.547619047619,0.880952380952
43,6,9.12,39.62,0.238095238095,0.238095238095,0.0952380952381,0.738095238095,0.0,0.428571428571,0.666666666667,0.595238095238,0.404761904762,0.285714285714,0.166666666667,0.547619047619,0.571428571429,0.690476190476,0.619047619048,0.119047619048,0.642857142857,0.0238095238095,0.142857142857,0.785714285714,0.357142857143,0.952380952381,0.047619047619,0.333333333333,0.0714285714286,0.309523809524,0.214285714286,0.380952380952,0.904761904762,0.452380952381,0.52380952381,0.761904761905,0.833333333333,0.928571428571,0.97619047619,0.809523809524,0.47619047619,0.857142857143,0.5,0.190476190476,0.714285714286,0.880952380952
44,6,9.12,39.67,0.238095238095,0.119047619048,0.0714285714286,0.738095238095,0.0,0.5,0.666666666667,0.571428571429,0.380952380952,0.047619047619,0.261904761905,0.47619047619,0.619047619048,0.52380952381,0.595238095238,0.285714285714,0.690476190476,0.0238095238095,0.166666666667,0.714285714286,0.404761904762,0.952380952381,0.0952380952381,0.309523809524,0.142857142857,0.357142857143,0.214285714286,0.452380952381,0.857142857143,0.333333333333,0.52380952381,0.785714285714,0.833333333333,0.928571428571,0.97619047619,0.809523809524,0.642857142857,0.880952380952,0.428571428571,0.190476190476,0.738095238095,0.904761904762
